Commit Hash,File Name,MI_Before,MI_After,MI_Change,CC_Before,CC_After,CC_Change,LOC_Before,LOC_After,LOC_Change
88fb90187b1ed73363de3fc9e832b237312f949b,transposition.py,,,,,,,,,
88fb90187b1ed73363de3fc9e832b237312f949b,__main__.py,,,,,,,,,
88fb90187b1ed73363de3fc9e832b237312f949b,LanguageChecker.py,,,,,,,,,
88fb90187b1ed73363de3fc9e832b237312f949b,chisquared.py,,,,,,,,,
88fb90187b1ed73363de3fc9e832b237312f949b,test_chi_squared.py,,,,,,,,,
88fb90187b1ed73363de3fc9e832b237312f949b,test_integration.py,,,,,,,,,
9873ee4f3f2c9ee44be959ef9d9e9ca43bee8f7d,LanguageChecker.py,,,,,,,,,
9873ee4f3f2c9ee44be959ef9d9e9ca43bee8f7d,chisquared.py,,,,,,,,,
9873ee4f3f2c9ee44be959ef9d9e9ca43bee8f7d,dictionaryChecker.py,,,,,,,,,
9873ee4f3f2c9ee44be959ef9d9e9ca43bee8f7d,path.py,,,,,,,,,
9873ee4f3f2c9ee44be959ef9d9e9ca43bee8f7d,setup.py,,,,,,,,,
9873ee4f3f2c9ee44be959ef9d9e9ca43bee8f7d,progress.py,,,,,,,,,
69d62ab398bf5c84530fbc7d68f7bc9a704b4251,LanguageChecker.py,,,,,,,,,
69d62ab398bf5c84530fbc7d68f7bc9a704b4251,chisquared.py,,,,,,,,,
69d62ab398bf5c84530fbc7d68f7bc9a704b4251,dictionaryChecker.py,,,,,,,,,
69d62ab398bf5c84530fbc7d68f7bc9a704b4251,path.py,,,,,,,,,
69d62ab398bf5c84530fbc7d68f7bc9a704b4251,setup.py,,,,,,,,,
69d62ab398bf5c84530fbc7d68f7bc9a704b4251,progress.py,,,,,,,,,
4de4c7ba833d20fad7ad65c8b48a6a710ab525cd,LanguageChecker.py,,,,,,,,,
4de4c7ba833d20fad7ad65c8b48a6a710ab525cd,dictionaryChecker.py,,,,,,,,,
ced02b94614ff6103e1e45c79d7f9452ef2957b3,LanguageChecker.py,,,,,,,,,
ced02b94614ff6103e1e45c79d7f9452ef2957b3,dictionaryChecker.py,,,,,,,,,
459f6efafbe3e85c2c4e1f4b1240eb0f3561c757,LanguageChecker.py,,,,,,,,,
527db3c81ea17895a27b4a96b581cea4c6835a8d,LanguageChecker.py,,,,,,,,,
df95fbffa0faa4b0c992be01275115a7fb1af168,dictionaryChecker.py,,,,,,,,,
168560d8e234901a97d68ad2d853de2f3fbe8fc9,dictionaryChecker.py,,,,,,,,,
63b8b0f69f4875bee01ca2235b9633e083788561,__main__.py,,,,,,,,,
63b8b0f69f4875bee01ca2235b9633e083788561,dictionaryChecker.py,,,,,,,,,
63b8b0f69f4875bee01ca2235b9633e083788561,test_integration.py,,,,,,,,,
191541bcee41a2a74746171f48485eaa4b11fb1f,__main__.py,,,,,,,,,
191541bcee41a2a74746171f48485eaa4b11fb1f,dictionaryChecker.py,,,,,,,,,
191541bcee41a2a74746171f48485eaa4b11fb1f,test_integration.py,,,,,,,,,
be9c049aeb38f6db5ecb7fb8c0eb525a8ebce88e,__main__.py,,,,,,,,,
be9c049aeb38f6db5ecb7fb8c0eb525a8ebce88e,mathsHelper.py,,,,,,,,,
c4323e7b6342f13d331f713b28899a5e8b8d5775,__main__.py,,,,,,,,,
c4323e7b6342f13d331f713b28899a5e8b8d5775,mathsHelper.py,,,,,,,,,
bff96315222254272f12f2fccc78f8954db4917c,transposition.py,,,,,,,,,
ab6a10c77ed42b222badbae0e0d2ee84df6f1776,transposition.py,,,,,,,,,
e4ac2ae4696bc68397f4ca55b1e83ad4e6fd707c,binary.py,,,,,,,,,
e4ac2ae4696bc68397f4ca55b1e83ad4e6fd707c,__main__.py,,,,,,,,,
18c2ac6c89665ff040f2dee1d4c41f0bd11a095e,binary.py,,,,,,,,,
18c2ac6c89665ff040f2dee1d4c41f0bd11a095e,__main__.py,,,,,,,,,
8c6a23d27e2e4e4ef390ab5b8cdbd4ae0b45e531,transposition.py,,,,,,,,,
8c6a23d27e2e4e4ef390ab5b8cdbd4ae0b45e531,__main__.py,,,,,,,,,
8c6a23d27e2e4e4ef390ab5b8cdbd4ae0b45e531,main.py,,,,,,,,,
9212b2b94b10e81a229caf3d03428b3a480670c7,transposition.py,,,,,,,,,
9212b2b94b10e81a229caf3d03428b3a480670c7,__main__.py,,,,,,,,,
9212b2b94b10e81a229caf3d03428b3a480670c7,main.py,,,,,,,,,
fdd70a7e7a4e52f2c28197f4d830c7398ffc65b7,__main__.py,,,,,,,,,
c79d1a4529d7db0f5f68e7158d66176a461837dd,__main__.py,,,,,,,,,
c847acc732a4451a5b05b17116a633029d4cd52b,ascii.py,,,,,,,,,
c847acc732a4451a5b05b17116a633029d4cd52b,encodingParent.py,,,,,,,,,
c847acc732a4451a5b05b17116a633029d4cd52b,__main__.py,,,,,,,,,
c847acc732a4451a5b05b17116a633029d4cd52b,mathsHelper.py,,,,,,,,,
321d843d853225ad1d1670085e403a5b8a15e294,ascii.py,,,,,,,,,
321d843d853225ad1d1670085e403a5b8a15e294,encodingParent.py,,,,,,,,,
321d843d853225ad1d1670085e403a5b8a15e294,__main__.py,,,,,,,,,
321d843d853225ad1d1670085e403a5b8a15e294,mathsHelper.py,,,,,,,,,
25aab6552583b4418cf62fba2e8fd78e36be22dc,base64.py,,,,,,,,,
25aab6552583b4418cf62fba2e8fd78e36be22dc,binary.py,,,,,,,,,
25aab6552583b4418cf62fba2e8fd78e36be22dc,hexadecimal.py,,,,,,,,,
25aab6552583b4418cf62fba2e8fd78e36be22dc,morsecode.py,,,,,,,,,
95a0fc2351146bb28dd96a51c437690990a9cb29,base64.py,,,,,,,,,
95a0fc2351146bb28dd96a51c437690990a9cb29,binary.py,,,,,,,,,
95a0fc2351146bb28dd96a51c437690990a9cb29,hexadecimal.py,,,,,,,,,
95a0fc2351146bb28dd96a51c437690990a9cb29,morsecode.py,,,,,,,,,
e7fcc14c27e057fb20587388692bff57e15bee81,LanguageChecker.py,,,,,,,,,
e7fcc14c27e057fb20587388692bff57e15bee81,chisquared.py,,,,,,,,,
e7fcc14c27e057fb20587388692bff57e15bee81,dictionaryChecker.py,,,,,,,,,
a6b557489a0edc5f858481fc77da4bcc8adf8f25,LanguageChecker.py,,,,,,,,,
a6b557489a0edc5f858481fc77da4bcc8adf8f25,chisquared.py,,,,,,,,,
a6b557489a0edc5f858481fc77da4bcc8adf8f25,dictionaryChecker.py,,,,,,,,,
f4dfcc5a1d12ea09286021241a137194dd944d8e,caesar.py,,,,,,,,,
f4dfcc5a1d12ea09286021241a137194dd944d8e,pigLatin.py,,,,,,,,,
f4dfcc5a1d12ea09286021241a137194dd944d8e,reverse.py,,,,,,,,,
5393ba7fd7f3125c0f246eaa2265c9517ffbb004,caesar.py,,,,,,,,,
5393ba7fd7f3125c0f246eaa2265c9517ffbb004,pigLatin.py,,,,,,,,,
5393ba7fd7f3125c0f246eaa2265c9517ffbb004,reverse.py,,,,,,,,,
0694e14c89b92daf805508b8c7d1afec2c12305e,base64.py,,,,,,,,,
0694e14c89b92daf805508b8c7d1afec2c12305e,binary.py,,,,,,,,,
b3ca61348adebb351039fc183665268839591a63,base64.py,,,,,,,,,
b3ca61348adebb351039fc183665268839591a63,binary.py,,,,,,,,,
2e7b626cddd0b5b3f435da8e1f6e5f824236e218,ascii.py,,,,,,,,,
2e7b626cddd0b5b3f435da8e1f6e5f824236e218,hexadecimal.py,,,,,,,,,
2e7b626cddd0b5b3f435da8e1f6e5f824236e218,morsecode.py,,,,,,,,,
2e7b626cddd0b5b3f435da8e1f6e5f824236e218,mathsHelper.py,,,,,,,,,
bfcd92f0729845112c5997a06c0c02387901eb20,ascii.py,,,,,,,,,
bfcd92f0729845112c5997a06c0c02387901eb20,hexadecimal.py,,,,,,,,,
bfcd92f0729845112c5997a06c0c02387901eb20,morsecode.py,,,,,,,,,
bfcd92f0729845112c5997a06c0c02387901eb20,mathsHelper.py,,,,,,,,,
f005141d9fa0d54088eae123023c6785cbe4ca0a,mathsHelper.py,,,,,,,,,
f005141d9fa0d54088eae123023c6785cbe4ca0a,countCode.py,,,,,,,,,
399f3d1681ffd36f30dced83d67801dd59865d93,mathsHelper.py,,,,,,,,,
399f3d1681ffd36f30dced83d67801dd59865d93,countCode.py,,,,,,,,,
43e2b1199399947af7067b72bd022f1214fd7ac8,transposition.py,,,,,,,,,
43e2b1199399947af7067b72bd022f1214fd7ac8,__main__.py,,,,,,,,,
4de11ab8392e8c7b754311e2b89bbce07b29c0b6,transposition.py,,,,,,,,,
4de11ab8392e8c7b754311e2b89bbce07b29c0b6,__main__.py,,,,,,,,,
36379e7fa0f85cecb0d64156efcbcfa3824536f8,basic_parent.py,,,,,,,,,
36379e7fa0f85cecb0d64156efcbcfa3824536f8,caesar.py,,,,,,,,,
36379e7fa0f85cecb0d64156efcbcfa3824536f8,pigLatin.py,,,,,,,,,
36379e7fa0f85cecb0d64156efcbcfa3824536f8,reverse.py,,,,,,,,,
36379e7fa0f85cecb0d64156efcbcfa3824536f8,__main__.py,,,,,,,,,
36379e7fa0f85cecb0d64156efcbcfa3824536f8,LanguageChecker.py,,,,,,,,,
79310d71a7c5d162988b27a6c8d5929798b5952a,basic_parent.py,,,,,,,,,
79310d71a7c5d162988b27a6c8d5929798b5952a,caesar.py,,,,,,,,,
79310d71a7c5d162988b27a6c8d5929798b5952a,pigLatin.py,,,,,,,,,
79310d71a7c5d162988b27a6c8d5929798b5952a,reverse.py,,,,,,,,,
79310d71a7c5d162988b27a6c8d5929798b5952a,__main__.py,,,,,,,,,
79310d71a7c5d162988b27a6c8d5929798b5952a,LanguageChecker.py,,,,,,,,,
91d8b3745cba27b20c18c2e592f99f940bde33ab,transposition.py,,,,,,,,,
92a11e64c09b5bb95a5abeff18143013f91108bc,transposition.py,,,,,,,,,
4874c477a8af93a85af1888dfd93cf295e419d2a,transposition.py,,,,,,,,,
e9ec74138c4b56f58ef519bce83320c944a57fd2,transposition.py,,,,,,,,,
87aa83dc2f0480f6036fca61b76989e910648665,basic_parent.py,,,,,,,,,
87aa83dc2f0480f6036fca61b76989e910648665,transposition.py,,,,,,,,,
87aa83dc2f0480f6036fca61b76989e910648665,__main__.py,,,,,,,,,
68141a8847f09100d09e8be41f00ad9eea8681f5,basic_parent.py,,,,,,,,,
68141a8847f09100d09e8be41f00ad9eea8681f5,transposition.py,,,,,,,,,
68141a8847f09100d09e8be41f00ad9eea8681f5,__main__.py,,,,,,,,,
b38dcac6a63f1a321829cfd38693f837cc1a9c21,__main__.py,,,,,,,,,
efea03e01b517768a5206779ff6be530b4a1a0ef,__main__.py,,,,,,,,,
0e147e1489a2066444a81df8654a846eb0d21b11,hashBuster.py,,,,,,,,,
0e147e1489a2066444a81df8654a846eb0d21b11,hashParent.py,,,,,,,,,
0e147e1489a2066444a81df8654a846eb0d21b11,transposition.py,,,,,,,,,
80efb85ff721c0b2d1dc6466e029f15cd84f5239,hashBuster.py,,,,,,,,,
80efb85ff721c0b2d1dc6466e029f15cd84f5239,hashParent.py,,,,,,,,,
80efb85ff721c0b2d1dc6466e029f15cd84f5239,transposition.py,,,,,,,,,
e3c582479b89c9f0f250ae5de60987b0b86d96a4,__main__.py,,,,,,,,,
57ea1ccf6f41c97a51fb67c74a6549abdaf1dccb,__main__.py,,,,,,,,,
fefefad28049bdb1d12b24a33b8f441ce439b3a7,__main__.py,,,,,,,,,
17bc389e4bdb4e017ca1f624dc2ef103fc0e270f,__main__.py,,,,,,,,,
8ff267ab8fcc75a2f1f4da9cee26cc4d437e153c,__main__.py,,,,,,,,,
e718524651861d9835ca27798b1d79aa29802422,__main__.py,,,,,,,,,
333db93890efca6a69587edf9d2d5b5011a8259a,hashBuster.py,,,,,,,,,
333db93890efca6a69587edf9d2d5b5011a8259a,hashParent.py,,,,,,,,,
5c3a81c53c03bd60395e00f26c0bef5413865ec0,hashBuster.py,,,,,,,,,
5c3a81c53c03bd60395e00f26c0bef5413865ec0,hashParent.py,,,,,,,,,
d77186fe6703eaf59712cec900ab0accc01801c7,__main__.py,,,,,,,,,
d77186fe6703eaf59712cec900ab0accc01801c7,mathsHelper.py,,,,,,,,,
d77186fe6703eaf59712cec900ab0accc01801c7,delete.py,,,,,,,,,
5554d5f21336f4faef807330749d19a6f80cc8c1,__main__.py,,,,,,,,,
5554d5f21336f4faef807330749d19a6f80cc8c1,mathsHelper.py,,,,,,,,,
5554d5f21336f4faef807330749d19a6f80cc8c1,delete.py,,,,,,,,,
fd24010d2bb7ff886d14eca8b5c998f5132ceca1,__main__.py,,,,,,,,,
fd24010d2bb7ff886d14eca8b5c998f5132ceca1,mathsHelper.py,,,,,,,,,
db6fc57603bd95f35c3502f9446ab86e65d39daf,__main__.py,,,,,,,,,
db6fc57603bd95f35c3502f9446ab86e65d39daf,mathsHelper.py,,,,,,,,,
322d8f58d962fc9152df47cc913408819a968297,__main__.py,,,,,,,,,
14a7bb2d561619630e56eabc37ae6fd0e9525432,__main__.py,,,,,,,,,
75063f578387a8d3b52c28c322f29ab67a23e92e,hashBuster.py,,,,,,,,,
75063f578387a8d3b52c28c322f29ab67a23e92e,mathsHelper.py,,,,,,,,,
d05f7d5f3b0288bdaa280bb8b650774c54683546,hashBuster.py,,,,,,,,,
d05f7d5f3b0288bdaa280bb8b650774c54683546,mathsHelper.py,,,,,,,,,
91b77fb258dece92086e5b6b54cca822cf1e7c2d,dictionaryChecker.py,,,,,,,,,
91b77fb258dece92086e5b6b54cca822cf1e7c2d,mathsHelper.py,,,,,,,,,
aededaab47d40c8fb7a83f446c8553e486db4d73,dictionaryChecker.py,,,,,,,,,
aededaab47d40c8fb7a83f446c8553e486db4d73,mathsHelper.py,,,,,,,,,
f6dc7d7b6b392b20af17ebf919555d705c62a400,mathsHelper.py,,,,,,,,,
060c547d1d7509ccf19e59dc13cca01da5e20c8b,mathsHelper.py,,,,,,,,,
b80109c89064bee387fc2e5d8418a225f21fa4d5,mathsHelper.py,,,,,,,,,
09e9ed44589282443ed92db31d81ed8893bfd020,mathsHelper.py,,,,,,,,,
27415db99fd6f3d1d5f5da192a8ca572129954a3,mathsHelper.py,,,,,,,,,
bf2e40518ea4ea7e77ac6bfd692f0d97c1813ba2,mathsHelper.py,,,,,,,,,
ee16e18e526fa5b51aae4dcedd8de39fd54b64b0,mathsHelper.py,,,,,,,,,
46c238aa394bdbd0b7a31047ffd71fff673fd82d,mathsHelper.py,,,,,,,,,
da56d3bbf7008f903daeaa68ed137b68cff9df14,__main__.py,,,,,,,,,
4cb06b387a7d8b492dd3b7979ed3808d5ae70224,__main__.py,,,,,,,,,
b3204bd2fcf91e5ad7b12b38788359a698c161dd,__main__.py,,,,,,,,,
08987c3dce33f28cd8d1fa65866f8219c6def306,__main__.py,,,,,,,,,
0ec1ef31e47a13a6089873ce85227014beee36ed,__main__.py,,,,,,,,,
0ec1ef31e47a13a6089873ce85227014beee36ed,dictionaryChecker.py,,,,,,,,,
0ed017996576f73c2d3a3a78fe8d564dfdbcb193,__main__.py,,,,,,,,,
0ed017996576f73c2d3a3a78fe8d564dfdbcb193,dictionaryChecker.py,,,,,,,,,
8eab0a1c8db73454869c697b904d5df5527d6c08,dictionaryChecker.py,,,,,,,,,
79d9e8c05ad7ab51dd095c6fee8f293905c3690e,dictionaryChecker.py,,,,,,,,,
84d693ed3733f92c2ed228a7d1333e4c01a728d9,base64.py,,,,,,,,,
84d693ed3733f92c2ed228a7d1333e4c01a728d9,__main__.py,,,,,,,,,
84d693ed3733f92c2ed228a7d1333e4c01a728d9,chisquared.py,,,,,,,,,
84d693ed3733f92c2ed228a7d1333e4c01a728d9,mathsHelper.py,,,,,,,,,
6767b63c1ae8c2bb1ff9a86dfc9b1d80519fb4ec,base64.py,,,,,,,,,
6767b63c1ae8c2bb1ff9a86dfc9b1d80519fb4ec,__main__.py,,,,,,,,,
6767b63c1ae8c2bb1ff9a86dfc9b1d80519fb4ec,chisquared.py,,,,,,,,,
6767b63c1ae8c2bb1ff9a86dfc9b1d80519fb4ec,mathsHelper.py,,,,,,,,,
4210dc251365de77f0426b92c16cb65c04b69d57,basic_parent.py,,,,,,,,,
4e55d7f0cc85106aeb49f6ba2b404f0a8d070972,basic_parent.py,,,,,,,,,
5461776bf7afb222d5d7e90eecbd7a7749395511,__main__.py,,,,,,,,,
5461776bf7afb222d5d7e90eecbd7a7749395511,mathsHelper.py,,,,,,,,,
00ff24b1cc764c333dc016afe27ba3cbf3eda345,__main__.py,,,,,,,,,
00ff24b1cc764c333dc016afe27ba3cbf3eda345,mathsHelper.py,,,,,,,,,
577aa771fc8ea8f8c804155f99b416d8993d5411,__main__.py,,,,,,,,,
577aa771fc8ea8f8c804155f99b416d8993d5411,test_basicparent.py,,,,,,,,,
577aa771fc8ea8f8c804155f99b416d8993d5411,test_chi_squared.py,,,,,,,,,
577aa771fc8ea8f8c804155f99b416d8993d5411,test_dictionary.py,,,,,,,,,
577aa771fc8ea8f8c804155f99b416d8993d5411,test_encoding.py,,,,,,,,,
577aa771fc8ea8f8c804155f99b416d8993d5411,test_integration.py,,,,,,,,,
577aa771fc8ea8f8c804155f99b416d8993d5411,test_neuralNetwork.py,,,,,,,,,
ec81fd8162b7418310a6f966a0cc636697eb5228,__main__.py,,,,,,,,,
ec81fd8162b7418310a6f966a0cc636697eb5228,test_basicparent.py,,,,,,,,,
ec81fd8162b7418310a6f966a0cc636697eb5228,test_chi_squared.py,,,,,,,,,
ec81fd8162b7418310a6f966a0cc636697eb5228,test_dictionary.py,,,,,,,,,
ec81fd8162b7418310a6f966a0cc636697eb5228,test_encoding.py,,,,,,,,,
ec81fd8162b7418310a6f966a0cc636697eb5228,test_integration.py,,,,,,,,,
ec81fd8162b7418310a6f966a0cc636697eb5228,test_neuralNetwork.py,,,,,,,,,
8696c52ee4a1292c6f725e8f68ab80fdd0ee2e0a,test_basicparent.py,,,,,,,,,
342c1f6f45209a2c3f6b3f332ddc81a9c7227b7a,test_basicparent.py,,,,,,,,,
db9303feb00862fb2a7cf660a1798c77ab642816,test_basicparent.py,,,,,,,,,
db9303feb00862fb2a7cf660a1798c77ab642816,test_chi_squared.py,,,,,,,,,
db9303feb00862fb2a7cf660a1798c77ab642816,test_integration.py,,,,,,,,,
9f5de04a285710948a4b69d6940c495620af482c,test_basicparent.py,,,,,,,,,
9f5de04a285710948a4b69d6940c495620af482c,test_chi_squared.py,,,,,,,,,
9f5de04a285710948a4b69d6940c495620af482c,test_integration.py,,,,,,,,,
00254f5e88024c951158a20487b0460617d7c808,test_chi_squared.py,,,,,,,,,
00254f5e88024c951158a20487b0460617d7c808,test_integration.py,,,,,,,,,
f8648d94ee28d71d1568b36efe477237475b602f,test_chi_squared.py,,,,,,,,,
f8648d94ee28d71d1568b36efe477237475b602f,test_integration.py,,,,,,,,,
ffc6a3489075f5dcca4e3386e883eda7fbbf4977,test_basicparent.py,,,,,,,,,
d0b638e00c8ca3fea17f0a7b2f186d989f3c5165,test_basicparent.py,,,,,,,,,
d9877e802c710e7ddbfa43076508ae68c1a4b3d9,__main__.py,,,,,,,,,
fc05f85818dceedee4b7973080b740d79a780b41,__main__.py,,,,,,,,,
f747e75a65ad831ebb70cedc9046e1750291efef,__main__.py,,,,,,,,,
e551c966be5e4cbe6e7c88f0d77ac341bcbb8844,__main__.py,,,,,,,,,
406e3a5313bd776576c51ebd20310a1a38416ea5,__main__.py,,,,,,,,,
036c3a05098a0cb57d2cf5cd191ec5b7c11d05ee,__main__.py,,,,,,,,,
ef66d4e3f4743d417b057e09ddbb30034a02d5c3,countCode.py,,,,,,,,,
ef66d4e3f4743d417b057e09ddbb30034a02d5c3,delete.py,,,,,,,,,
ef66d4e3f4743d417b057e09ddbb30034a02d5c3,path.py,,,,,,,,,
e02cdfbdf636daaf67a2fa94f99de78a084f2add,countCode.py,,,,,,,,,
e02cdfbdf636daaf67a2fa94f99de78a084f2add,delete.py,,,,,,,,,
e02cdfbdf636daaf67a2fa94f99de78a084f2add,path.py,,,,,,,,,
0f7d7ee9354fd1665427366fcbd5ae219b8b4373,test_basicparent.py,,,,,,,,,
e329af2b62c0c5f0e1063294b2e6becd14be635d,test_basicparent.py,,,,,,,,,
eb71fd74d8ebd38d990e935286dc2c50f33ae169,__main__.py,,,,,,,,,
97003efed68aac7f100315bc18c82bbd89444c29,__main__.py,,,,,,,,,
a9bd79a8fcc01cbbf77a05eb0e8aa0c72eac6faf,__main__.py,,,,,,,,,
f800182584fb17d298115aa3f5f135db8cf2a0af,__main__.py,,,,,,,,,
75c376e70146fb316c7dc96abadca3dfd68a2cc3,__main__.py,,,,,,,,,
75c376e70146fb316c7dc96abadca3dfd68a2cc3,progress.py,,,,,,,,,
75c376e70146fb316c7dc96abadca3dfd68a2cc3,transpositionDecrypt.py,,,,,,,,,
2c2be59d71393c0dc8b5aed1eddd5207637079af,__main__.py,,,,,,,,,
2c2be59d71393c0dc8b5aed1eddd5207637079af,progress.py,,,,,,,,,
2c2be59d71393c0dc8b5aed1eddd5207637079af,transpositionDecrypt.py,,,,,,,,,
2f7c35e0f9b52ff4f970ae91e5ab8121374ce4d7,affine.py,,,,,,,,,
2f7c35e0f9b52ff4f970ae91e5ab8121374ce4d7,reverse.py,,,,,,,,,
2f7c35e0f9b52ff4f970ae91e5ab8121374ce4d7,viginere.py,,,,,,,,,
2f7c35e0f9b52ff4f970ae91e5ab8121374ce4d7,__main__.py,,,,,,,,,
2f7c35e0f9b52ff4f970ae91e5ab8121374ce4d7,chisquared.py,,,,,,,,,
2f7c35e0f9b52ff4f970ae91e5ab8121374ce4d7,dictionaryChecker.py,,,,,,,,,
2f7c35e0f9b52ff4f970ae91e5ab8121374ce4d7,mathsHelper.py,,,,,,,,,
2f7c35e0f9b52ff4f970ae91e5ab8121374ce4d7,nn.py,,,,,,,,,
ed07c1d69e80488e065783283624874de49ae93a,affine.py,,,,,,,,,
ed07c1d69e80488e065783283624874de49ae93a,reverse.py,,,,,,,,,
ed07c1d69e80488e065783283624874de49ae93a,viginere.py,,,,,,,,,
ed07c1d69e80488e065783283624874de49ae93a,__main__.py,,,,,,,,,
ed07c1d69e80488e065783283624874de49ae93a,chisquared.py,,,,,,,,,
ed07c1d69e80488e065783283624874de49ae93a,dictionaryChecker.py,,,,,,,,,
ed07c1d69e80488e065783283624874de49ae93a,mathsHelper.py,,,,,,,,,
ed07c1d69e80488e065783283624874de49ae93a,nn.py,,,,,,,,,
9111c17de798f91aebd8b26fd96094da207c1fd6,mathsHelper.py,,,,,,,,,
8c7587540e2322e362c9f61252a303836a5850bd,mathsHelper.py,,,,,,,,,
514f3adee652c8329ae7c7879bc341de0735b5a7,__main__.py,,,,,,,,,
514f3adee652c8329ae7c7879bc341de0735b5a7,setup.py,,,,,,,,,
70b6c138b6b21eb628fde26db516234431eba491,__main__.py,,,,,,,,,
70b6c138b6b21eb628fde26db516234431eba491,setup.py,,,,,,,,,
879e9d5aa2fe591112bd8dd816c615a41b37a735,basic_parent.py,,,,,,,,,
879e9d5aa2fe591112bd8dd816c615a41b37a735,__main__.py,,,,,,,,,
879e9d5aa2fe591112bd8dd816c615a41b37a735,setup.py,,,,,,,,,
ce77fe34270e3308faea3a08ac54aae2295476f6,basic_parent.py,,,,,,,,,
ce77fe34270e3308faea3a08ac54aae2295476f6,__main__.py,,,,,,,,,
ce77fe34270e3308faea3a08ac54aae2295476f6,setup.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,__init__.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,__main__.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,test_basicparent.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,__init__.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,test_chi_squared.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,test_dictionary.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,test_encoding.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,test_integration.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,test_main.py,,,,,,,,,
02bae18ace1d9d7c1de3c6dadc8fd7b46b6d874d,test_neuralNetwork.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,__init__.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,__main__.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,test_basicparent.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,__init__.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,test_chi_squared.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,test_dictionary.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,test_encoding.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,test_integration.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,test_main.py,,,,,,,,,
84d1b4b49d559dd7aa991742bcfe682db1799361,test_neuralNetwork.py,,,,,,,,,
ff8da3845d8e4b517c363900765ac8f01f91199d,noxfile.py,,,,,,,,,
ff8da3845d8e4b517c363900765ac8f01f91199d,test_main.py,,,,,,,,,
57e2069352fa4e888c9b9ee669fb5188eb5e36f8,noxfile.py,,,,,,,,,
57e2069352fa4e888c9b9ee669fb5188eb5e36f8,test_main.py,,,,,,,,,
f26f772bc29ef378750f0693bd005687c9c5853a,__main__.py,,,,,,,,,
c0d2ab1d6a6be4a35b49dad3a071dfc5b96e7cf5,__main__.py,,,,,,,,,
d0da0ef44274fce61b50009c6e7476f206090b81,__main__.py,,,,,,,,,
df7fe73b7ce8f8422856b0caa2ce0e12e2fcb4b1,__main__.py,,,,,,,,,
a2547ed999d3e895054a8d6c4b016610d7ef4a07,__main__.py,,,,,,,,,
144a305c6311d2ca423c920c62b22babcd6c5ce5,__main__.py,,,,,,,,,
9caf9e4dbb5340bf36ad714e8b65f31bbec57522,__main__.py,,,,,,,,,
9678c8df2de44c23e4ef1edd815b8f65f37ef682,__main__.py,,,,,,,,,
825b2ce005735e1b40938f1270507bde6a6a3809,__main__.py,,,,,,,,,
2d6556d9e4e96fa714be5663214114c34f62256b,__main__.py,,,,,,,,,
11eb1181c1c19dd7523787e1fe4279cfd57504a6,caesar.py,,,,,,,,,
11eb1181c1c19dd7523787e1fe4279cfd57504a6,viginere.py,,,,,,,,,
aedbb5b8d25e7d6f82b05ecf71b46fee1ad49e40,caesar.py,,,,,,,,,
aedbb5b8d25e7d6f82b05ecf71b46fee1ad49e40,viginere.py,,,,,,,,,
45f531b46f82c593b764a51126f41b92f8fda14d,__main__.py,,,,,,,,,
45f531b46f82c593b764a51126f41b92f8fda14d,test_integration.py,,,,,,,,,
d99629861140d0e83ec61cee2084e7e0d5150e59,__main__.py,,,,,,,,,
d99629861140d0e83ec61cee2084e7e0d5150e59,test_integration.py,,,,,,,,,
79afdbb8eb6a30473c48c87f30061cb06d789380,caesar.py,,,,,,,,,
79afdbb8eb6a30473c48c87f30061cb06d789380,viginere.py,,,,,,,,,
33fa71f23ec2bbf792fa8044554929ad30543868,caesar.py,,,,,,,,,
33fa71f23ec2bbf792fa8044554929ad30543868,viginere.py,,,,,,,,,
cc2a004632df19d20f68187861de60f01681bcc5,caesar.py,,,,,,,,,
cc2a004632df19d20f68187861de60f01681bcc5,viginere.py,,,,,,,,,
cc2a004632df19d20f68187861de60f01681bcc5,__init__.py,,,,,,,,,
98eed4cd65265ce676369e17350b18315e98d094,caesar.py,,,,,,,,,
